,time,price,market_caps,total_volumes,Circulating supply
124,2020-05-29 00:00:00,1717.0024415101896,86042164.96588044,1802.1916364335755,50111.84776778887
125,2020-05-30 00:00:00,1708.4394389196052,85607876.18909633,42604.0194836567,50108.815237392104
126,2020-05-31 00:00:00,1755.6479880012712,88010209.64757217,77102.60362738672,50129.7584988936
127,2020-06-01 00:00:00,1734.7900102026424,86661995.93338895,54880.5290038916,49955.32336692778
128,2020-06-02 00:00:00,1743.4139771759699,87335053.20492366,758381.8702471334,50094.271554706356
129,2020-06-03 00:00:00,1725.7914370153885,86341115.0210328,87201.76821951613,50029.86639587951
130,2020-06-04 00:00:00,1695.8181573906545,84931715.97692169,153388.511749292,50083.032550851814
131,2020-06-05 00:00:00,1709.3470625778325,85501434.74618942,44007.722611169185,50019.93838351727
132,2020-06-06 00:00:00,1676.061124080258,84005664.70911214,108245.04732454574,50120.88372087887
133,2020-06-07 00:00:00,1682.7353984684726,84253572.41383407,5611.322338867907,50069.41227391826
134,2020-06-08 00:00:00,1677.8016267399234,83991632.18986186,10665.36285926968,50060.52613804113
135,2020-06-09 00:00:00,1696.1160057362492,85039205.73602627,44177.004454248585,50137.61172492002
136,2020-06-10 00:00:00,1711.6196869809444,85752020.04521877,75640.88903411462,50099.9262262946
137,2020-06-11 00:00:00,1723.763997563745,86243125.60742676,72421.00106508417,50031.863833632175
138,2020-06-12 00:00:00,1727.6609409310904,86504743.81674111,144797.78356366354,50070.440193039845
139,2020-06-13 00:00:00,1727.1928902010773,86467177.3257344,83238.20022479151,50062.25871834617
140,2020-06-14 00:00:00,1735.684632170979,86787434.60394834,28349.09536158881,50001.84537867077
141,2020-06-15 00:00:00,1726.4340725925206,86470288.5296916,6689.879887108291,50086.06462443275
142,2020-06-16 00:00:00,1720.0390296905825,85947245.91837645,65511.66876124929,49968.195159988594
143,2020-06-17 00:00:00,1735.0971033063697,86860687.16906346,132065.6675175949,50060.99485933283
144,2020-06-18 00:00:00,1731.384766542783,86639280.93756196,96569.4254155893,50040.45467638177
145,2020-06-19 00:00:00,1733.5347894889132,86741117.7462372,147664.574379808,50037.136994412744
146,2020-06-20 00:00:00,1736.6815090685611,86756262.46177022,115239.14714438027,49955.19443763781
147,2020-06-21 00:00:00,1742.4577859940193,87231531.53222488,37678.72698892825,50062.349994012584
148,2020-06-22 00:00:00,1742.2554538594686,87147047.5521656,29541.458967232847,50019.67269444687
149,2020-06-23 00:00:00,1748.4564447233042,87508593.57987185,274046.29268946283,50049.05546487331
150,2020-06-24 00:00:00,1760.5273560356566,88003331.46621294,135663.95203574517,49986.91509365594
151,2020-06-25 00:00:00,1760.3391379558736,88171316.24701124,180276.78627956056,50087.687279052836
152,2020-06-26 00:00:00,1763.9623024993937,88336153.17065777,15556.745507253467,50078.25453270316
153,2020-06-27 00:00:00,1761.0755512153028,88170818.86378364,29066.892353491112,50066.46012599388
154,2020-06-28 00:00:00,1770.7429241727982,88711948.20821823,186526.59712658598,50098.71675735199
155,2020-06-29 00:00:00,1766.897918163382,88366667.87880607,13628.473472537371,50012.32214403173
156,2020-06-30 00:00:00,1770.6235339547154,88615642.77571751,71075.0462911174,50047.70414284118
157,2020-07-01 00:00:00,1776.3010769911461,88841292.90498543,87689.0717793299,50014.77173873731
158,2020-07-02 00:00:00,1765.6704311154726,88389051.14322256,132036.38885063192,50059.76743201292
159,2020-07-03 00:00:00,1775.8267624720222,88919258.44230166,61381.210276359605,50072.03423295777
160,2020-07-04 00:00:00,1771.9303629284511,88681484.31986786,95041.75854105633,50047.951192226814
161,2020-07-05 00:00:00,1776.7867431436416,88866387.80979514,11016.877673484707,50015.224479087
162,2020-07-06 00:00:00,1777.4795776308192,88912648.61466844,57818.63063569788,50021.755374078064
163,2020-07-07 00:00:00,1783.0923394051156,89196377.7719246,81314.13688105275,50023.42043692631
164,2020-07-08 00:00:00,1785.5418822206873,89358679.3541423,130328.04746323518,50045.69214753252
165,2020-07-09 00:00:00,1790.350832187725,89511393.85032278,568540.6381158769,49996.56617074546
166,2020-07-10 00:00:00,1795.3235531446367,87587088.5712988,47585.61445572083,48786.24157627954
167,2020-07-11 00:00:00,1803.5365775942635,88277724.82837002,54075.836935396976,48947.01106984125
168,2020-07-12 00:00:00,1789.2548493161278,87406425.65958259,49719.176433088585,48850.741241802556
169,2020-07-13 00:00:00,1794.7473898539718,87566068.54982519,68657.50584195655,48790.1913354781
170,2020-07-14 00:00:00,1800.96213210301,88020168.05023204,393619.072477543,48873.969352953354
171,2020-07-15 00:00:00,1795.550487618318,87648664.85052717,51307.58417376163,48814.36943986324
172,2020-07-16 00:00:00,1796.9224535232815,87818337.15158802,47042.16208440457,48871.523075133206
173,2020-07-17 00:00:00,1794.9012906273506,87701082.05195494,13144.521755948866,48861.228475300624
174,2020-07-18 00:00:00,1801.7586098711145,87310323.62711714,9150.576721117632,48458.39123441887
175,2020-07-19 00:00:00,1800.3872365209168,87262774.89567515,22922.798105525602,48468.89220582482
176,2020-07-20 00:00:00,1805.2930240707385,87528231.52141999,18244.465861282264,48484.22408682076
