,time,price,market_caps,total_volumes,Circulating supply
688,2022-02-28 00:00:00,85.56819666616444,27360038516.30834,1559328417.4245245,319745414.56156576
689,2022-03-01 00:00:00,99.57917400308274,31846087892.82589,2674553479.2180743,319806708.698347
690,2022-03-02 00:00:00,98.75845247572444,31569373571.96833,2476563020.453062,319662497.543978
691,2022-03-03 00:00:00,100.78986523175992,32379126078.839725,2951039198.751416,321253788.8049158
692,2022-03-04 00:00:00,95.55882629437178,30435232238.200184,1795535826.5550518,318497342.6153598
693,2022-03-05 00:00:00,88.2451628518882,28319787092.93302,2029343357.151517,320921693.3563295
694,2022-03-06 00:00:00,89.78895188514215,28439402258.606415,1164108659.2733207,316736097.9442776
695,2022-03-07 00:00:00,84.63923583859497,26835926882.34714,1139246888.3328228,317062490.18507946
696,2022-03-08 00:00:00,82.06724918865827,26300808792.830048,1884457926.903441,320478742.16386956
697,2022-03-09 00:00:00,82.25360674455618,26425486647.51813,1704061421.1695168,321268424.4909061
698,2022-03-10 00:00:00,88.185052838507,28509710713.35766,2082131364.035624,323294138.8102063
699,2022-03-11 00:00:00,83.02500801904657,26526485356.294556,1706781764.3768432,319499943.32080257
700,2022-03-12 00:00:00,80.69121367419427,26163052143.35841,1382838751.097293,324236691.3577057
701,2022-03-13 00:00:00,81.60999773356421,26366084285.169167,776192786.1232313,323074194.5520902
702,2022-03-14 00:00:00,78.99818199674436,25452866391.0416,949636517.694404,322195596.75551206
703,2022-03-15 00:00:00,81.16870194524185,26140341333.7746,1317770720.4689145,322049517.94608516
704,2022-03-16 00:00:00,82.94439063872372,26592730954.19203,1247125823.1505735,320609154.51197314
705,2022-03-17 00:00:00,87.84993508447106,27984951680.550426,1872435776.0194497,318554039.3813818
706,2022-03-18 00:00:00,87.96768776096062,28483849999.645226,1939375410.1723945,323799007.6202292
707,2022-03-19 00:00:00,89.90595375292516,28795996368.61534,2216690010.2438216,320290205.11534745
708,2022-03-20 00:00:00,92.40408532356939,29598406487.051815,1493437229.1232493,320314912.30509686
709,2022-03-21 00:00:00,88.59618802144291,28394223139.824287,954767656.0285732,320490348.10563225
710,2022-03-22 00:00:00,88.7701729513472,28382479439.33157,1145750669.0417037,319729910.34823513
711,2022-03-23 00:00:00,90.50413587116581,29048148956.10171,1405727754.2331312,320959353.69685477
712,2022-03-24 00:00:00,94.9197584526827,30612053298.879955,1433431548.5448608,322504542.76219004
713,2022-03-25 00:00:00,102.1802283204168,32979523332.775997,2412096877.261528,322758364.06783897
714,2022-03-26 00:00:00,98.6467426834056,31980590349.304367,1817213990.6348524,324193069.93178755
715,2022-03-27 00:00:00,101.64121040495988,33176556212.500633,1009509747.3725619,326408511.66882294
716,2022-03-28 00:00:00,106.90984972476438,34802243172.81474,1301984880.0039117,325528875.6126015
717,2022-03-29 00:00:00,106.24001892236811,34753559141.629364,2396330997.762824,327123051.1265679
718,2022-03-30 00:00:00,111.74644646494659,36192035879.28324,2434694052.670127,323876391.815611
719,2022-03-31 00:00:00,120.6985421756732,39218225944.819916,3208462667.358372,324927088.9099798
720,2022-04-01 00:00:00,122.76130420785864,40036171559.14788,3421557221.672948,326130223.3426821
721,2022-04-02 00:00:00,134.3709278834371,43736096533.81698,3831716307.2558904,325487791.31566894
722,2022-04-03 00:00:00,132.265543980239,43260457424.49813,2989201592.6587396,327072766.81946295
723,2022-04-04 00:00:00,136.6745408370863,44426659281.57661,2277967480.691483,325054388.39946365
724,2022-04-05 00:00:00,132.34498367671756,43072219169.516655,2483670638.13783,325454112.2218146
725,2022-04-06 00:00:00,126.60568047767862,41374924383.733,2136267271.3883832,326801484.95412624
